Date (UTC),User ID,Username,User,IP address,Status,Sign-in error code,Failure reason,Client app,User agent,Authentication Protocol,Authentication requirement,Multifactor authentication result,Multifactor authentication auth method,Multifactor authentication auth detail,Application,Resource,Location,Autonomous system  number,Conditional Access,Unique token identifier,Request ID,Correlation ID,Session ID
3/21/2026 14:05,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,103.13.28.15,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,cbb1741d-163f-4296-9713-ce80ca87e8c8,41852725-6355-44c3-8f1f-d7e5d17c6fd2,e85f5c15-907f-4a52-a0e6-e21d90733397,209964e6-cdaa-42d2-aa90-346c15c3e389
3/21/2026 14:05,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,IMAP,IMAP/16.0,IMAP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,7016162e-d44f-419a-9fd0-05b857379e29,6cff35ce-c484-41f2-bd00-d191ada95854,51198e65-caa0-4e22-a11a-08efd88ac8b4,4bd5b944-f46b-4d9b-809d-2136c463bf8e
3/21/2026 14:05,e4b65ead-d0a0-478d-a5e2-394f02532f25,liam.mitchell,liam.mitchell@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-4,req-smtp-4,corr-smtp-4,sess-smtp-4
3/21/2026 14:05,45010dc8-0022-40b3-907a-3c034d2c157e,noah.bennett,noah.bennett@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,IMAP,IMAP/16.0,IMAP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,fb9a7508-ba64-438b-932b-34c57cf5aafc,6e655148-47af-45c2-9aed-d9e71f20a1c8,30016564-18fd-4b4e-898a-209159829916,9ac4cb82-8d20-402e-bb3e-1d6ea4633df8
3/21/2026 14:05,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,EWS,EWS/16.0,EWS,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,39609c8d-7be2-47b0-95f0-3e0231b0ce4f,29462fbd-dc33-498b-b9ff-d37f075205cf,1476635e-02f7-4434-be43-ddedaaa820ba,4a5cc7af-edce-4e9f-b043-6d3fed93330b
3/21/2026 14:06,e4b65ead-d0a0-478d-a5e2-394f02532f25,liam.mitchell,liam.mitchell@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,ActiveSync,ActiveSync/16.0,ActiveSync,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,e13b3ce5-4556-4207-b01d-fbeb753b32f4,4bd0b090-96c8-4c86-aff9-1671d3eb546c,29b7f080-bde9-4acf-9fe3-1cb7dd53d2d2,56da4820-b286-4e49-93ad-72e58129d326
3/21/2026 14:06,7a122d8e-c2e5-4274-928d-e8bd13d27a78,sophia.reed,sophia.reed@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,1038c0b9-b699-4183-8caa-e3e9a659d46e,fdd2c953-ec38-4e73-95d3-fdf909958444,12b581af-017f-408e-9d56-6c9bb8d142c3,6ca867a6-8b6f-4ce4-a2a0-4468b582ca6f
3/21/2026 14:06,45010dc8-0022-40b3-907a-3c034d2c157e,noah.bennett,noah.bennett@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-5,req-smtp-5,corr-smtp-5,sess-smtp-5
3/21/2026 14:06,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,MAPI,MAPI/16.0,MAPI,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,dbb64cc2-2dc3-40b9-8235-104b7ab1846a,69d0f32e-af19-4347-bb30-5820caa1fdb9,5a69e8f8-f760-4c2b-b923-9fccbbe644ec,7cdda75a-87af-4fe7-8a1b-624d17e66e92
3/21/2026 14:06,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,POP,POP/16.0,POP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,2284bef9-32c2-41c5-845d-b0141c3c7d54,0c2b6598-d852-43c5-bfde-df52634542dc,a6cbe328-2273-40c2-804b-123ea5eb6c8e,0071a1c4-5300-416a-9b7a-48f113d0b312
3/21/2026 14:07,7a122d8e-c2e5-4274-928d-e8bd13d27a78,sophia.reed,sophia.reed@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-6,req-smtp-6,corr-smtp-6,sess-smtp-6
3/21/2026 14:07,7a122d8e-c2e5-4274-928d-e8bd13d27a78,sophia.reed,sophia.reed@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,IMAP,IMAP/16.0,IMAP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,7d67e4ec-9987-4226-b2e0-bbeb8d451858,379b07fd-2ccf-495f-973f-ba5bc2364777,68d7d709-89e6-4f77-bfbd-43ff5a904e93,284f6a11-61d3-47aa-9178-1a6e6e2395f7
3/21/2026 14:07,5f62f5ef-6dc9-4500-a9e3-04f3af4a28b7,mason.bailey,mason.bailey@spacecoastcybertech.com,103.13.28.15,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,f51ddff3-681e-49f9-ac29-32e9fb0f1c59,8ab94df2-3342-4120-8581-1a568883b279,36cd0a2a-e1d3-48f8-9de4-0ceccb7aa10d,dbbb5548-1b3c-4b51-93c7-8e5da5ca92ac
3/21/2026 14:07,5f62f5ef-6dc9-4500-a9e3-04f3af4a28b7,mason.bailey,mason.bailey@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,MAPI,MAPI/16.0,MAPI,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,f0da5c2e-d87c-4258-8ae5-dfb6d843160e,ef0b7007-c429-4f01-ab68-6451581466d8,e4e0c924-71c2-49c8-b178-7f04ef36f829,d39dd1fc-a5e1-4261-a034-9e06e7e962f0
3/21/2026 14:07,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,POP,POP/16.0,POP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,4963486a-a405-45a6-9d3e-9b93103dbb2f,802bab6e-1400-4d62-9b4e-ea6541ed116a,ac37953e-721e-4c55-9fa3-dae06edd8082,71975f69-456a-4864-bad3-3f548fc9bef3
3/21/2026 14:08,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,POP,POP/16.0,POP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,2b279c43-35d5-4152-8eb4-de35edaa0741,57190dbb-c2b2-46b9-82f5-0a1e6b37580b,a5ce55b8-6c17-45cc-9162-befafc1d3ee4,eb34f5eb-b5ff-46f1-a0dc-652fd09c8559
3/21/2026 14:08,d6e25e2f-983f-47a2-a1a8-8a9f57b4b42f,zoe.butler,zoe.butler@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-7,req-smtp-7,corr-smtp-7,sess-smtp-7
3/21/2026 14:08,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,367be36d-704a-4c8f-a274-168222f2ad17,3acaccfb-b9a7-4bb3-8424-520c5b0ea2f3,7ad68203-d014-4bb4-8159-ea2175dffc8d,88d1c76c-cebb-4c53-94a8-fe7d9405073f
3/21/2026 14:09,88fb1ca7-5217-40ec-9e11-91ffad286cd9,logan.hayes,logan.hayes@spacecoastcybertech.com,103.13.28.15,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,1f3331cc-7e87-4b3d-8bc4-6b5e472617aa,67f5960b-d2d1-4e45-ab77-b9524502b55b,90d5e3ac-baf1-4d72-a1ce-770a5351662d,0b452e31-f176-412d-acde-30471a19e836
3/21/2026 14:09,d27039df-f1c8-4934-88d7-7bf757a033a4,michael.rivera,michael.rivera@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-8,req-smtp-8,corr-smtp-8,sess-smtp-8
3/21/2026 14:10,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,python-smtplib/3.11,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,tok-smtp-9,req-smtp-9,corr-smtp-9,sess-smtp-9
3/21/2026 14:20,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,73.44.18.21,Success,,,Browser,Mozilla/5.0 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Melbourne, Florida, US",AS7922,success,28067130-5967-47c8-bcad-70ed4338e41c,80aa7cdb-9ef8-4d98-a048-547c0d9e8a7c,d9a72298-1461-4447-a59d-5c17a325ecd5,ca8a0ad1-e594-4dc3-bb11-32801362a49b
3/21/2026 14:25,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,IMAP,IMAP/16.0,IMAP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,4e5f68e2-6f24-4a21-8226-5ccde09327cc,f91dd04c-cfd8-4239-99a9-963f0cfbdeeb,a495fee4-2eb9-4cfa-b3a6-1f6dc4fca8a0,c84a3900-6c24-4a24-b6d5-3d97a91a3f88
3/21/2026 14:30,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,103.13.28.14,Failure,50053,Invalid username or password,SMTP,SMTP/16.0,SMTP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,f14fd715-6c14-4c65-a2d7-01a00cc0792e,16d8a336-da8b-4071-b332-94f44c7e6070,39060582-8452-49a5-838f-141732f1a8b5,f5a3378e-9655-4eaa-aa94-0818f6c73ba8
3/21/2026 14:35,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,103.13.28.14,Success,,,POP,POP/16.0,POP,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Singapore, SG",AS174,notApplied,a33f3de7-bc03-4cfc-994a-a5d1862a17cd,371745ff-47c7-4bc3-a955-bb4ccf7c3adb,23f9eb7c-9819-4147-b9d4-6b6ec28ebf04,6049bbeb-0340-418e-945a-d9a8160b0e0e
3/21/2026 15:00,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,146.70.41.22,Success,,,Browser,Mozilla/5.0 Microsoft Device Login/1.0,OAuth Device Code,singleFactorAuthentication,notApplied,,,Microsoft Device Login,Office 365,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,70b993fe-b178-4637-a144-53491f07ba4f,108a1750-1593-4836-b398-c98cfcf3b245,668c0586-eb3c-4fe5-b8a1-801ab2ed94ea,08c9e566-9551-4716-bbd2-ef5615f8af49
3/21/2026 15:02,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,146.70.41.22,Success,,,Browser,Mozilla/5.0 Microsoft Device Login/1.0,OAuth Device Code,singleFactorAuthentication,notApplied,,,Microsoft Device Login,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,1377f298-b972-43a0-bd83-98c5e0588aa5,91ef4dde-bbc9-4660-b3dc-2ec55ab430aa,e3fc0217-f52f-4733-8b26-b7b2c3e6c5d9,6647be2c-1960-4f15-abed-0520f45c45a0
3/21/2026 16:00,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,185.220.101.21,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,430b8db9-e4ff-4aa5-95b0-21bf3bd202e5,d3212e08-15cf-4722-a596-f02376178295,950cde59-a1ce-4628-af36-69bdf043ff1c,7be9ad39-90d2-4641-9fcb-01544403cc94
3/21/2026 16:00,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,185.220.101.21,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,241212ea-f17f-47d9-ab91-c57ab874c9f4,6b157570-3a58-4644-bcdc-1c35c9a71b4b,e0709d08-86d4-40cc-a51b-3eedd1940610,b933a2e7-641f-45b8-aba6-6293b076f6a8
3/21/2026 16:01,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,185.220.101.34,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,a3ab12a1-808f-48ba-8164-154d01449500,1f1901d9-7be2-4935-b304-803a61d3bde4,ab505d9f-1614-43e2-ab03-9ae672b6eccc,230ae17a-b025-4f9a-b2c5-3a4576676d2b
3/21/2026 16:01,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,185.220.101.34,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,06aa160f-5b54-4396-9ad3-9fd4b7791a41,144c229f-23d9-4a46-9589-6630189a277e,75a1be79-ddb9-4860-8e65-aad0351bcb59,37d77759-387d-4539-a396-0403815ff74c
3/21/2026 16:02,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,45.155.205.88,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Frankfurt, Hessen, DE",AS211252,notApplied,420c1460-d670-4a36-9b56-7d3b61705395,81e962bb-b6ca-4521-9450-80272c281155,5649e5e1-6839-4f79-a88c-1457ea49e7dc,043c2a31-1a2d-476f-aaa8-eef903b92358
3/21/2026 16:02,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,45.155.205.88,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Frankfurt, Hessen, DE",AS211252,notApplied,1f85ca1b-d5e6-4bcd-af75-30c1a68c809d,ff89940a-6922-41af-b6b3-ebbae7284541,f9d76342-dc6d-452d-8705-9356c83e0ab0,06a6f1e4-d483-47c8-aeea-fcec4c204f38
3/21/2026 16:03,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,45.155.205.91,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Frankfurt, Hessen, DE",AS211252,notApplied,103d96ef-1be3-43d0-b239-4409680ce967,530d36e6-0da5-4aec-8cb2-950da4d6c8d9,f3b4e869-7969-402b-b16b-219ce534c978,348a5ecc-8456-464d-986e-ffa40517d206
3/21/2026 16:03,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,45.155.205.91,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Frankfurt, Hessen, DE",AS211252,notApplied,8049b0fa-cab2-47fb-b25b-0e6d631b7ba8,4f380c0f-4a96-4e87-9916-ec7c5c9fb896,ff803410-5874-4240-b031-f29222890049,43aacdd1-5adb-43cc-b411-54bd179741c8
3/21/2026 16:04,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,198.44.136.17,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Chicago, Illinois, US",AS30633,notApplied,49783d3d-3bb8-4bff-989c-dbc7428f63a6,ab693e17-b1eb-41d3-9f03-6038bc1bad54,7dada01b-6241-4334-83f5-e429439373c4,f3b229af-4b1e-471c-84dc-3a6080319817
3/21/2026 16:04,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,198.44.136.17,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Chicago, Illinois, US",AS30633,notApplied,683f27bd-e6e7-4c5a-8c14-e272f7097e90,3660e76f-fc9d-4c5a-bd0c-04df31a1c9a7,13a9344d-40a4-4f3e-91ca-a2125606c02a,5c5f0483-8147-4e7e-8ed5-a75f520d28ff
3/21/2026 16:05,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,198.44.136.19,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Chicago, Illinois, US",AS30633,notApplied,40a32912-850e-4e70-b653-333f77c68d0f,d53da746-6891-4ada-8bf1-6754c54c12a1,9ce8233a-e042-4ef5-a5c7-4f0840f15430,2e9704da-126d-4726-86ae-8e466383dd1d
3/21/2026 16:05,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,198.44.136.19,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Chicago, Illinois, US",AS30633,notApplied,a0e26b99-5b7d-424c-8532-66552bda96a8,0fe99643-1e0a-44bc-a261-b39174371622,701dd68b-c9d9-46d9-a261-073bfb108673,082ebf90-04db-4f0c-bd7e-6aa3fc78755a
3/21/2026 16:08,465deb11-a64e-447b-8328-d5ea91f9fd86,olivia.parker,olivia.parker@spacecoastcybertech.com,185.220.101.21,Success,,,Browser,Mozilla/5.0 BAV2ROPC/1.0,OAuth2,singleFactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,1497fd19-8eca-49f7-b3f8-ea0249aba809,f5c03c85-3928-4090-89dd-1cc2a88f686b,14c923df-0dc9-47ec-aad1-96a9eabfa70d,f2cc1e07-a866-4ef6-95cc-657bed0b0072
3/21/2026 17:00,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,149.102.240.66,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"London, England, GB",AS9009,success,e58d403a-adc5-4ec2-9838-b670f114c032,00c1bb45-f7f8-4021-bd12-8148fb47da0d,71dbabda-9761-47e3-9cc0-a2e0d1ca1808,762a25f6-844f-4d0d-94d2-227460ac3b09
3/21/2026 17:03,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,195.123.244.45,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Frankfurt, Hessen, DE",AS211252,success,e58d403a-adc5-4ec2-9838-b670f114c032,ff40ac04-9288-40f4-b0b5-0940ff510588,4768c4b6-37a3-47c0-83f4-0d2b529024e7,762a25f6-844f-4d0d-94d2-227460ac3b09
3/21/2026 18:00,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,146.70.61.16,Failure,50058,User information not found in token broker,Broker,Microsoft Authentication Broker/1.0,Broker,singleFactorAuthentication,notApplied,,,Microsoft Authentication Broker,Azure AD Broker Plugin,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,5735ded6-bd10-4ba3-8c34-03eea710a659,2e3fe69f-b2ee-41bf-89ea-14b6d24fc939,bf9ce60d-d6d6-49a7-a84e-3851b7dc5e3d,df2a7f75-5209-452a-863c-9afd2cd54081
3/21/2026 18:01,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,45.83.123.77,Failure,50058,User information not found in token broker,Broker,Microsoft Authentication Broker/1.0,Broker,singleFactorAuthentication,notApplied,,,Microsoft Authentication Broker,Azure AD Broker Plugin,"Frankfurt, Hessen, DE",AS211252,notApplied,5735ded6-bd10-4ba3-8c34-03eea710a659,f3dce5e7-86cf-4c11-a274-7cbdfd2c3500,1f98a8ff-4299-4967-a185-d7af379ebd46,df2a7f75-5209-452a-863c-9afd2cd54081
3/21/2026 18:02,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,185.40.4.99,Failure,50058,User information not found in token broker,Broker,Microsoft Authentication Broker/1.0,Broker,singleFactorAuthentication,notApplied,,,Microsoft Authentication Broker,Azure AD Broker Plugin,"London, England, GB",AS9009,notApplied,5735ded6-bd10-4ba3-8c34-03eea710a659,305992fe-fe1f-46e7-bc03-f970e4c5e9b9,7f80156e-9ef0-415e-a099-4d195693ffdc,df2a7f75-5209-452a-863c-9afd2cd54081
3/21/2026 18:05,e97ecc56-6d31-43aa-8f7d-5aa670bdcf45,ethan.brooks,ethan.brooks@spacecoastcybertech.com,146.70.61.16,Success,,,Broker,Microsoft Authentication Broker/1.0,Broker,singleFactorAuthentication,notApplied,,,Microsoft Authentication Broker,Azure AD Broker Plugin,"Amsterdam, Noord-Holland, NL",AS9009,notApplied,5735ded6-bd10-4ba3-8c34-03eea710a659,b1425ac0-f70d-40c7-a324-15960fc7a176,17221c11-97ee-45cd-8a07-0ac7eb356a59,df2a7f75-5209-452a-863c-9afd2cd54081
3/21/2026 20:01,88fb1ca7-5217-40ec-9e11-91ffad286cd9,logan.hayes,logan.hayes@spacecoastcybertech.com,149.175.15.206,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Sydney, New South Wales, AU",AS1221,success,7daa0f4b-68aa-4788-92e6-27e1aeb9d9c5,85e8f9db-cfb9-4811-85ff-08f5b0123540,5f438406-5fee-4ba1-b1b3-e0e0a19705fa,9a46b7bd-9b6d-48f5-8da9-cce0eb30da9e
3/21/2026 20:14,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,146.65.53.24,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,success,abfab292-0fea-41f3-a45b-c76741866e5b,1d986978-6f81-4d40-a84b-221973e17dfc,bd5642bf-019b-4531-99fb-da81a770535e,caf56204-7bb4-4aaf-bfe0-b85783584238
3/21/2026 20:29,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,45.103.47.56,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Frankfurt, Hessen, DE",AS3320,success,cfe5049f-8683-43f4-b208-1c0eca47a294,ea44b1e1-ee9c-4a9d-8f69-5fcc42706d2a,1700112b-0840-438c-994b-2283e77d1183,ec1e8bde-ff0a-4977-84c1-d2b5746dc035
3/21/2026 20:43,7a122d8e-c2e5-4274-928d-e8bd13d27a78,sophia.reed,sophia.reed@spacecoastcybertech.com,45.143.229.15,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Frankfurt, Hessen, DE",AS3320,success,9caecd44-eeb1-487f-9af7-de1cea717325,33c7621a-d8c5-4c9c-96b4-4d756550e918,f1bfef64-6dea-424a-b627-142b847413a5,d35e7324-484c-469f-98af-3ec3e2ea5ba2
3/21/2026 20:44,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,185.116.253.216,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Orlando, Florida, US",AS701,success,0e43a11c-b9d5-4701-88f7-c437ea48aa96,afda68e6-6809-409f-8387-0e598f429d32,f39ea4e6-6ffe-4db3-9a2e-4c1d1c25f6b2,db637012-8119-4cb7-b45e-5c1a1bb1eaf7
